.04400,0.16100,-0.16100,1.4090e+02,2.060e+01,-2.060e+01,1.09,3.100e-01,-1.100e-01,1825.0,,,2623.55,2247.63,-768.54,10.80,1,q1_q17_dr25_tce,5806.00,163.00,-204.00,4.528,0.036,-0.192,0.8990,0.2600,-0.0870,287.812870,46.340569,15.769
9770983,K07961.01,,FALSE POSITIVE,FALSE POSITIVE,0.3820,0,0,1,0,7.029323390,7.9830000e-05,-7.9830000e-05,134.6643400,8.990000e-03,-8.990000e-03,0.0980,0.3650,-0.0980,2.85300,0.25600,-0.25600,8.1600e+01,1.080e+01,-1.080e+01,0.92,2.400e-01,-8.000e-02,974.0,,,212.66,172.31,-61.09,8.70,1,q1_q17_dr25_tce,5977.00,182.00,-223.00,4.473,0.044,-0.187,1.0220,0.2730,-0.0910,291.993500,46.516071,14.270
9777089,K07962.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,19.229478000,1.2620000e-03,-1.2620000e-03,132.5889000,4.070000e-02,-4.070000e-02,0.6990,0.0090,-0.5260,4.68000,3.80000,-3.80000,1.1580e+02,1.410e+01,-1.410e+01,1.97,6.100e-01,-5.100e-01,970.0,,,209.42,193.27,-110.26,8.10,1,q1_q17_dr25_tce,6654.00,187.00,-258.00,4.113,0.204,-0.185,1.7120,0.5340,-0.4370,294.470920,46.592979,14.429
11918793,K08069.01,,FALSE POSITIVE,FALSE POSITIVE,0.0500,1,0,0,0,38.353120000,4.5800000e-02,-4.5800000e-02,167.6337000,6.740000e-02,-6.740000e-02,0.0170,0.4020,-0.0170,2.90000,2.80000,-2.80000,3.0900e+03,3.310e+02,-3.310e+02,5.57,1.720e+00,-6.200e-01,557.0,,,22.73,21.47,-7.38,8.60,1,q1_q17_dr25_tce,5979.00,190.00,-232.00,4.449,0.070,-0.210,1.0040,0.3110,-0.1110,294.219540,50.260738,15.457
11922290,K08070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0420,1,0,0,0,114.661733000,2.1950000e-03,-2.1950000e-03,237.2307000,1.210000e-02,-1.210000e-02,0.8630,0.1240,-0.6570,2.78400,0.44800,-0.44800,2.8180e+02,5.050e+01,-5.050e+01,1.38,1.500e-01,-1.500e-01,316.0,,,2.37,0.94,-0.68,7.30,1,q1_q17_dr25_tce,5412.00,161.00,-161.00,4.562,0.090,-0.060,0.7120,0.0820,-0.0740,295.808010,50.227188,14.077
11966668,K08071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,313.198750000,1.6960000e-02,-1.6960000e-02,340.9372000,2.870000e-02,-2.870000e-02,0.3600,0.0920,-0.3600,8.60300,0.69000,-0.69000,7.2100e+02,1.000e+02,-1.000e+02,1.95,2.800e-01,-1.600e-01,216.0,,,0.51,0.24,-0.12,9.60,1,q1_q17_dr25_tce,5254.00,158.00,-142.00,4.618,0.030,-0.090,0.7300,0.1030,-0.0600,293.531800,50.311291,15.693
11967872,K08072.01,,FALSE POSITIVE,FALSE POSITIVE,0.2520,1,0,0,0,134.370692000,8.6640000e-03,-8.6640000e-03,249.3136000,4.670000e-02,-4.670000e-02,0.1740,0.2800,-0.1740,8.73000,1.20000,-1.20000,4.3260e+02,6.320e+01,-6.320e+01,1.95,6.200e-01,-2.000e-01,351.0,,,3.58,3.43,-1.09,8.10,1,q1_q17_dr25_tce,5910.00,184.00,-205.00,4.505,0.039,-0.221,0.9400,0.2970,-0.0990,294.074830,50.397240,15.541
12004656,K08073.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,2.521230220,5.4910000e-05,-5.4910000e-05,132.8709000,2.120000e-02,-2.120000e-02,1.1580,20.2600,-0.0490,4.73900,0.92500,-0.92500,1.4590e+02,2.310e+01,-2.310e+01,9.68,1.580e+00,-2.360e+00,726.0,,,65.58,45.75,-36.84,8.90,1,q1_q17_dr25_tce,3932.00,229.00,-252.00,4.745,0.130,-0.070,0.5200,0.0850,-0.1270,286.409000,50.418110,15.521
12008916,K08074.01,,FALSE POSITIVE,FALSE POSITIVE,0.2040,1,0,0,0,47.431485700,6.6320000e-04,-6.6320000e-04,174.6547000,1.020000e-02,-1.020000e-02,0.0140,0.4430,-0.0140,4.51100,0.31000,-0.31000,1.7280e+02,1.900e+01,-1.900e+01,8.83,2.900e-01,-2.730e+00,1029.0,,,265.10,30.65,-160.35,10.30,1,q1_q17_dr25_tce,5166.00,59.00,-239.00,3.120,0.036,-0.027,6.8910,0.2240,-2.1290,289.096590,50.427181,11.765
12021943,K08075.01,,FALSE POSITIVE,FALSE POSITIVE,0.2030,1,0,0,0,6.096260200,2.5030000e-04,-2.5030000e-04,134.9875000,4.020000e-02,-4.020000e-02,0.7870,0.1670,-0.5470,10.40000,1.20000,-1.20000,3.0400e+01,3.900e+00,-3.900e+00,0.62,2.100e-01,-6.000e-02,1048.0,,,284.96,278.41,-86.32,10.00,1,q1_q17_dr25_tce,6108.00,172.00,-193.00,4.466,0.042,-0.224,1.0300,0.3400,-0.1130,296.149630,50.466610,13.723
8815031,K08171.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,472.603800000,2.8680000e-02,-2.8680000e-02,515.5770000,3.900000e-02,-3.900000e-02,0.4760,0.4900,-0.2750,12.15000,1.40000,-1.40000,6.7200e+02,1.010e+02,-1.010e+02,2.28,5.100e-01,-1.800e-01,218.0,,,0.54,0.35,-0.13,7.70,1,q1_q17_dr25_tce,5764.00,156.00,-156.00,4.548,0.040,-0.160,0.8630,0.1940,-0.0690,290.369320,45.009258,15.975
8821936,K08172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,371.518520000,1.5790000e-02,-1.5790000e-02,317.6836000,3.390000e-02,-3.390000e-02,0.9620,0.0090,-0.7220,30.94000,1.10000,-1.10000,2.6300e+02,1.790e+01,-1.790e+01,2.28,7.600e-01,-3.100e-01,284.0,,,1.53,1.50,-0.53,17.00,1,q1_q17_dr25_tce,6227.00,169.00,-206.00,4.377,0.101,-0.203,1.0890,0.3640,-0.1450,293.064000,45.034210,13.731
8832676,K08173.01,,FALSE POSITIVE,FALSE POSITIVE,0.0150,1,0,0,0,323.665420000,2.2370000e-02,-2.2370000e-02,204.2147000,7.270000e-02,-7.270000e-02,0.0310,0.4080,-0.0310,20.37000,1.40000,-1.40000,1.1780e+03,1.490e+02,-1.490e+02,1.58,1.000e-01,-1.200e-01,133.0,,,0.07,0.02,-0.01,9.10,2,q1_q17_dr25_tce,3737.00,66.00,-66.00,4.779,0.039,-0.024,0.4660,0.0280,-0.0350,296.797150,45.027962,15.466
8873873,K08174.01,,CANDIDATE,CANDIDATE,0.6650,0,0,0,0,295.060660000,2.8290000e-02,-2.8290000e-02,314.2081000,5.790000e-02,-5.790000e-02,0.0520,0.4000,-0.0520,16.18000,1.40000,-1.40000,7.2200e+01,8.400e+00,-8.400e+00,0.64,7.000e-02,-7.000e-02,233.0,,,0.70,0.28,-0.21,10.40,1,q1_q17_dr25_tce,5332.00,160.00,-144.00,4.524,0.097,-0.060,0.7620,0.0870,-0.0870,286.949460,45.142139,11.922
9075882,K08175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,367.016070000,2.0840000e-02,-2.0840000e-02,181.8404000,4.390000e-02,-4.390000e-02,0.6330,0.0250,-0.5080,15.48000,1.10000,-1.10000,7.3860e+02,7.720e+01,-7.720e+01,2.46,7.000e-01,-2.200e-01,245.0,,,0.85,0.70,-0.23,11.20,1,q1_q17_dr25_tce,5931.00,161.00,-178.00,4.545,0.036,-0.192,0.8630,0.2460,-0.0770,285.668580,45.454330,15.168
9084832,K08176.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,1,0,0,0,568.082510000,2.0070000e-02,-2.0070000e-02,254.6544900,9.920000e-03,-9.920000e-03,0.4000,0.0500,-0.4000,13.60800,0.54900,-0.54900,5.0830e+02,3.270e+01,-3.270e+01,2.14,6.000e-01,-3.500e-01,205.0,,,0.42,0.35,-0.16,18.10,2,q1_q17_dr25_tce,5359.00,160.00,-144.00,4.403,0.144,-0.234,0.9500,0.2680,-0.1570,290.303800,45.443291,12.933
9093859,K08177.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,3.044775200,1.1980000e-04,-1.1980000e-04,132.3975000,3.660000e-02,-3.660000e-02,0.3830,0.0730,-0.3830,7.35000,1.20000,-1.20000,7.4900e+01,1.120e+01,-1.120e+01,0.68,1.100e-01,-6.000e-02,1061.0,,,299.07,160.22,-76.75,8.60,1,q1_q17_dr25_tce,5390.00,159.00,-159.00,4.591,0.035,-0.112,0.7800,0.1320,-0.0660,293.667540,45.498451,15.964
9239670,K08282.01,,FALSE POSITIVE,FALSE POSITIVE,0.1160,1,0,0,0,456.553080000,1.2880000e-02,-1.2880000e-02,527.3529000,1.720000e-02,-1.720000e-02,0.6730,0.0380,-0.5000,4.43500,0.60900,-0.60900,1.1620e+02,2.010e+01,-2.010e+01,1.48,3.200e-01,-3.900e-01,270.0,,,1.26,0.78,-0.64,7.30,1,q1_q17_dr25_tce,5678.00,142.00,-128.00,4.161,0.260,-0.140,1.2980,0.2780,-0.3400,298.905180,45.610840,11.858
